,tweets,tweet_long,id,created_date,source,likes,RTs,language,place,user_id,user_name,user_description,followers,followings,user_lists_member,user_total_favourites_count,user_statuses_count,user_created_account,user_location,user_lang
20,RT @danannunaki: Feliz día de la mujer a todas las mujeres!!! ❤️Menos a esas tortitroskobolches desagradables comunistas de Palermo Soho co…,140,1104080097219354626,2019-03-08 18:03:02,Twitter for iPhone,0,110,es,,838194237997006848,Kaos,ig: agxs_qui,62,249,0,14975,1121,2017-03-05 01:07:34,,es
21,"RT @juditharaceli_: hoy no es un dia para festejar, justamente hoy todos se acuerdan de nosotras, pero el resto de los dias nos violan, mat…",140,1104080096992944128,2019-03-08 18:03:02,Twitter for Android,0,47,es,,953768572060397568,Ｍａｒｔｉｎａ 🌙,"Virasoro🇦🇷
♀️💚
NDEAH",294,1299,0,9452,14478,2018-01-17 23:18:42,,es
22,RT @literlandweb1: Os invitamos a crear un hilo a partir de este tuit en homenaje a las mujeres escritoras. Será nuestra pequeña contribuci…,140,1104080096908980226,2019-03-08 18:03:02,Twitter for Android,0,1297,es,,2508899061,Jaime Arias Prieto,Profesor de Educación Secundaria y Bachillerato en el Licenciados Reunidos,112,88,18,6017,3733,2014-04-25 18:36:17,Cáceres,es
23,En Panajachel un grupo de mujeres se unen a la conmemoración del #DíaDeLaMujer denunciando los actos de violencia s… https://t.co/eK95DH8Jg3,140,1104080096879697920,2019-03-08 18:03:02,Twitter Web Client,1,0,es,,2238948698,nómada,A esto sabe el periodismo transparente.,102554,204,506,6565,20036,2013-12-10 10:29:20,Guatemala,es
24,RT @kayaya19: Y no nos movemos!!! Hemos petado #València #WomenPower #8M #TempsDeDones https://t.co/51eF2lGNYc,110,1104080096766423045,2019-03-08 18:03:02,Twitter for Android,0,5,es,,962031977892274178,Juan Escudero,"Pueblo Gitano #PSPV @PSOEVALENCIA
#EnsMouValència
#EnsMouPobleGitano",190,130,0,6105,6187,2018-02-09 18:34:32,Valencia,es
25,"¿Por qué nos felicitan porque el esperma tenía un cromosoma X? No me interesa ser bella, madre abnegada, creación p… https://t.co/bHnTPLAGQG",140,1104080096711884801,2019-03-08 18:03:02,Twitter for Android,0,0,es,,400767722,Lorenmar,,106,146,3,7317,17961,2011-10-29 14:59:44,,es
26,"RT @_cristinabea: Lo escribí hace un año.
Lo vuelvo a firmar hoy. #8M https://t.co/usqWrYB6H1",93,1104080096275689478,2019-03-08 18:03:02,Twitter for Android,0,90,es,,275015790,Yisus,Jesús. 21. VALENCIA CLUB DE FÚTBOL 🦇como forma de vida. De la Tramà// {1919} DAVID VILLA 7,779,775,22,25266,34217,2011-03-31 13:30:08,Vila-real,es
27,RT @eldiegoalonso: Me encuentro almorzando en la plaza Sotomayor  y resulta que @ahoranoticiasAN nos informa que hay graves incidentes debi…,140,1104080095474601984,2019-03-08 18:03:02,Twitter for iPhone,0,110,es,,63216403,PauLy 💚,Cerveza. Series. Música en vivo.,1526,1395,14,3762,79616,2009-08-05 18:41:38,,es
28,"RT @publico_es: ¿Qué significa el término 'sororidad'?  

Aquí una nueva entrega de nuestro 'Diccionario Feminista'. Nos lo explica nuestra…",140,1104080095298375680,2019-03-08 18:03:02,Twitter for Android,0,385,es,,58963535,Isabel García,Soñadora hecha de libros y tazas de café.,353,625,2,91,446,2009-07-21 23:41:51,Jalisco,es
29,"RT @CoordDeHinchas: Este #8M las jugadoras, periodistas, entrenadoras e hinchas pedimos: https://t.co/3ACf6l752f",112,1104080095168335876,2019-03-08 18:03:02,Twitter for Android,0,19,es,,594812506,💫💚 𝐴𝑛𝑡𝑜𝑛𝑒𝑙𝑙𝑎 𝐿𝑖𝑎,"20▪Quemera, femininja y Tana Ferro en potencia (no me rompan las pelotas).
Me como altos boludeos y altos boludos también.
Si me muero es por luchar▪Periodismo.",2481,743,11,45115,90252,2012-05-30 18:41:52,Patria Grande. ,es
30,"RT @PabloQuality: Para todos esOs feministas que parecían que sí, pero luego no. @erchelevara ya sacó la artillería, y de la mejor forma qu…",140,1104080094946045952,2019-03-08 18:03:02,Twitter for iPhone,0,81,es,,277643064,lolo delaCorza!,Y ella con solo mirarme...hace que me desangre y caiga a sus pies rendio!!,433,1480,1,3693,7853,2011-04-05 19:43:25,sevilla,es
31,RT @paromujeresperu: Este #8M demandamos la aplicación del aborto terapéutico a las menores de edad víctimas de violación sexual. Por MFAM…,139,1104080094941843458,2019-03-08 18:03:02,Twitter for Android,0,100,es,,18364008,Lorena Flores Agüero,"Honesty, photography, dance, writing, languages, animals, feminism, equality, TV series, internet. Visual Anthropology - Digital ♥ (All views are my own)",8425,1586,322,2728,62651,2008-12-24 20:05:53,"Lima, Perú",es
32,RT @milwaukee666: llore con mi propio dibujo moy bue #8M https://t.co/xDynMCFhZW,80,1104080093658390529,2019-03-08 18:03:01,Twitter for Android,0,162,es,,319224317,Val.,Se va a caer.,1264,552,1,26728,54758,2011-06-17 19:23:02,Argentina,es
33,RT @EquipoMarisela: Desde #SanBernardo nuestro equipo territorial entrega a las mujeres de la comunidad el mensaje y presente de la compañe…,140,1104080093306146816,2019-03-08 18:03:01,Twitter for Android,0,4,es,,1707649135,Diputada Marisela Santibañez,Aquí encontrarás toda la información de actividades y del trabajo legislativo de la Diputada Marisela Santibáñez (@mariseka). Juntos ¡Somos Pueblo!,1482,676,7,4971,4870,2013-08-28 15:47:45,,es
34,"#8M     

Feminismo: historia y corrientes 

https://t.co/ScaD2QHIKt vía @mujeresenred",86,1104080093297680384,2019-03-08 18:03:01,Twitter Web Client,0,0,es,,792036717360517120,ARTESANA VIOLETA♀,"Bruja 🧙‍♀️ Feminista ♀️
✊ Defiendo mi libertad 👊",197,195,0,6418,9678,2016-10-28 16:14:03,,es
35,"RT @_Incredulas: Dejen de decir ""feliz día"" porque felices vamos a ser cuando dejen de acosarnos, de violarnos, de matarnos. Cuando los var…",140,1104080093138309121,2019-03-08 18:03:01,Twitter for iPhone,0,278,es,,743897947,〽օɾҽղɑ,♡19años ♡Ariana ♡Bigand-Rosario ♡snapchat: more_orellano ♡instagram: more_orellano,1107,794,0,1123,4156,2012-08-07 22:40:02,Bigand- Santa Fe,es
36,"RT @EstherAlvarado: A ver si con un dibujo nos acabamos de enterar todos de una buena vez... 
#Yosoyfeminista 
#feminismo 
#8M https://t.co…",140,1104080093067051008,2019-03-08 18:03:01,Twitter for iPhone,0,10,es,,461149584,Cαrℓαααα ❁,Estudiant de Magisteri en la UCV. ~De vegades són els xicotets detalls els que marquen la diferència.~ Instagram/Snapchat➡CarlaGrau96,468,510,0,1166,6335,2012-01-11 14:13:04,,es
37,RT @eldiarioes: Albert Rivera realiza un acto por el #8M rodeado por mujeres en el que solo habla él https://t.co/vB18XlB1be https://t.co/H…,140,1104080092911861760,2019-03-08 18:03:01,Twitter for iPhone,0,1939,es,,934433672253575169,FemRepública,El 27 d'Octubre de 2017 va néixer la República de Catalunya i la farem créixer entre totes les persones que hi vivim.,303,361,2,11521,12209,2017-11-25 14:48:43,República de Catalunya,ca
38,RT @elenacdp_: esta es mi manada💜 #8M https://t.co/cHYuSwmggI,61,1104080092857360385,2019-03-08 18:03:01,Twitter for Android,0,74,es,,982633568026406912,Alex Alaminos,🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍 |-/,40,43,0,7620,904,2018-04-07 14:57:53,,es
39,RT @MilesChile: Hay un 8.3% de recintos de salud pública que no entrega la píldora del día después (fuente: Miles). Por eso marchamos. #8M…,139,1104080092823719936,2019-03-08 18:03:01,Twitter Web App,0,1,es,,85296432,Caramel,...a little food with a pinch of feminism and some politics (ok a big part politics)...a rind of culture and hopefully lots of fun...,299,1393,10,1427,13885,2009-10-26 11:53:47,...trying to go with the flow,en
40,Impresionante cómo está ya Cibeles #8M https://t.co/OGkTp7YqgU,62,1104080092643446784,2019-03-08 18:03:01,Twitter for Android,0,0,es,,577866044,Antonov🔻 🎗,Disidente del régimen. Antifascista.,828,1404,18,54375,44575,2012-05-12 08:29:56,Clandestinidad,es
41,"RT @RebecaGaeteS: «El opresor no sería tan fuerte si no tuviese cómplices entre los propios oprimidos». Simone de Beauvoir

Más #8M
Menos #…",140,1104080092634976256,2019-03-08 18:03:01,Twitter for Android,0,717,es,,2742377633,LcEnter2,,6,143,0,3765,399,2014-08-14 04:44:56,"San Luis, Argentina",es
42,RT @nasakarlas: es un buen dia para recordar esto #8M https://t.co/19FaVDLYcC,77,1104080092123279361,2019-03-08 18:03:01,Twitter for Android,0,732,es,,1315974734,nlas,suelo ahogarme en un vasito de agua,1230,956,4,4950,27387,2013-03-30 07:39:00,Argentina,es
43,"RT @culturagob: #8M #DiaDeLaMujer 
♀️ Desde el Ministerio de Cultura y Deporte hemos preparado una amplia programación de actividades para…",139,1104080091871469568,2019-03-08 18:03:01,Twitter Web Client,0,11,es,,3905776220,埠頭-neko,No Nukes. No War. 映像作家／実験演劇／フォロー返しは知人のみ／Avant Garde・Underground・Materialism・Science・Archeology・Politics・Independent・Individual *Refollow is only an acquaintan,500,718,16,26615,59174,2015-10-15 19:13:51,"Japan, Planet Earth",ja
44,"RT @Madeinmarsu: yo estoy rodeada de hombres buenos, hoy salgo a la calle por todas las compañeras violadas, acosadas o asesinadas por homb…",140,1104080091737399297,2019-03-08 18:03:01,Twitter for Android,0,24,es,,740446748,M.A.P.,🌱🎹🎤 Bi,65,155,3,18116,5407,2012-08-06 11:49:30,L'Hospitalet de Llobregat,es
45,RT @eldiegoalonso: Me encuentro almorzando en la plaza Sotomayor  y resulta que @ahoranoticiasAN nos informa que hay graves incidentes debi…,140,1104080091519377411,2019-03-08 18:03:01,Twitter for Android,0,110,es,,1463853631,Santiago Renato,"En mi casa solo comerán, los que conmigo aguantaron el hambre",477,1009,4,2662,7356,2013-05-28 04:46:30,en Tuscachet,es
46,"A nivel mundial las mujeres ganan 77 centavos por cada dólar que ganan los hombres, ¡haciendo el mismo trabajo! El… https://t.co/uWMOCzWyOe",139,1104080090995015681,2019-03-08 18:03:01,Twitter Web Client,0,0,es,,626118596,AlianzaLACJuventudes,"Red de #JuventudesLAC por los #ODS de la #Agenda2030. #ParticipaciónPolítica, articulación y acción juvenil",4896,4627,32,1117,4414,2012-07-04 03:27:48,,es
47,"#8M #InternationalWomensDay2019 ...

Comparto esta hermosura de 10min. https://t.co/ctchzNlrwQ",94,1104080090877517824,2019-03-08 18:03:01,Twitter for iPhone,0,0,es,,194396808,Un Lente Utópico,"¡Pequeño bocado de la vida! Un Protocolo lleno de Arte, Arquitectura, Música y dulces.(mi risa da risa) / IG:yosoyeriro",256,287,4,2315,13843,2010-09-24 01:07:44,El país de Nunca Jamás,es
48,RT @fidh_es: #ArabiaSaudita: Aziza al-Yousef es una de las valientes mujeres saudíes que lucharon y luchan contra el injusto sistema de tut…,140,1104080090525302791,2019-03-08 18:03:01,Twitter for Android,0,3,es,,163231869,Tamara Naum🌱🐞,Vidrio artístico.,543,1461,5,63000,27698,2010-07-05 22:09:22,"Pilar, Argentina",es
49,RT @FonziDolores: Mejor video en lo que va del día. #8M Lloré. 💪🏽💪🏽💪🏽💜 https://t.co/Uzudpmhp6y,94,1104080090495963139,2019-03-08 18:03:01,Twitter for Android,0,9546,es,,502463184,R💚,"Snap: casadorocio 
Ingeniería en Recursos Naturales y Medio Ambiente 🌍 
Podes hacer lo imposible si sos capaz de creer que es posible",849,510,3,6053,19528,2012-02-25 04:12:51,Guatraché LP,es
50,"RT @pdavocabra: Decididamente la #fisioterapia es una profesión donde predominan las mujeres... 
Y por si cabía alguna duda, aquí tenéis al…",140,1104080090420445184,2019-03-08 18:03:01,Twitter Web App,0,2,es,,20487844,Jonathon Kruger,"Physiotherapist + CEO of @WCPT1951 . Interested in advocacy, social justice, gender equity and workplace diversity and inclusion.",2607,1750,64,4598,8127,2009-02-10 02:55:05,"London, England",en
51,"RT @LadyAlee9: 5 personas, acto ""feminista"". 4 son mujeres, están al fondo, quietas, sin hablar. 1 es un hombre, está al frente, liderando,…",140,1104080090374246400,2019-03-08 18:03:01,Twitter for Android,0,5184,es,,90867563,Arnau Rovira,"Uno de los fundadores de http://t.co/SNFTnaAeQN
Administrador de Noticias3D y nFinite 9000 S.L.
Geek tecnópata",160,532,12,3731,2536,2009-11-18 13:17:43,Barcelona,ca
52,RT @FonziDolores: Mejor video en lo que va del día. #8M Lloré. 💪🏽💪🏽💪🏽💜 https://t.co/Uzudpmhp6y,94,1104080090349088768,2019-03-08 18:03:01,Twitter for Android,0,9546,es,,1237550372,💚Francisco Paredes💚,"Concordiense. Bostero, amante de la birra y el mate. Bostero nuevamente, Fiel a #HodorHodorHodor  y a #Sexito 💚",56,442,2,854,821,2013-03-03 03:20:33,"Buenos Aires, Argentina",es
53,"RT @hijademercurio_: ESTE 8 DE MARZO NO ME DIGAS FELIZ DÍA, NO SE FESTEJA NADA #8DEMARZO #8M #8demarzo2019 https://t.co/kBqL6nfJ92",130,1104080089606696960,2019-03-08 18:03:00,Twitter for Android,0,274,es,,3294628516,•,,5879,124,22,44157,140143,2015-05-22 22:58:22,♡ cabj fg5 jmdp fb bsm W&Y ♡,es
54,"RT @diegoconesa: #LaEspañaQueQuieresEsFeminista #8M/💜

¡HOY A LA CALLE!

🙋🏻‍♀️por la #igualdad real
🙋🏼‍♀️por los #DerechosDeLaMujer
🙋🏽‍♀️po…",140,1104080088251936774,2019-03-08 18:03:00,Twitter for Android,0,10,es,,2516619976,Francisco Martínez,,48,44,0,1560,858,2014-04-29 10:20:58,,es
55,"RT @MARGAconG: Si volvemos a la Edad Media, yo estoy del lado de las brujas🔥♀️ #8M2019  #8M 💜
@juliaot2018 @albarecheot2018 @natalialot2018…",140,1104080088100950016,2019-03-08 18:03:00,Twitter for Android,0,248,es,,767965238,Lady Bi🌈,"21 yo freelance artist✏
💙Love my ps4 and my two cats
💜Krisarts on ko-fi/redbubble
❤¡Acepto encargos!",568,339,15,27037,49124,2012-08-19 17:57:50,"Córdoba, España",es
56,Las mujeres del campo disponen de menos tiempo para ejercer roles de liderazgo y aunque su representación ha aument… https://t.co/0De6JOyb0b,140,1104080087958343680,2019-03-08 18:03:00,TweetDeck,0,0,es,,36058028,FAO México,Oficina de Asociación y Enlace de la Organización de las Naciones Unidas para la Alimentación y la Agricultura en México - WhatsApp 55 6200 2116,35548,401,568,907,10832,2009-04-28 13:00:52,Mexico City,es
57,"RT @Absolutexe: Cuando eres gilipollas y no te importa que el mundo entero lo sepa. El 
#8M se va a terminar convirtiendo en el Día de la M…",140,1104080087836737537,2019-03-08 18:03:00,Twitter for iPad,0,431,es,,701434786418655233,Giralda,"Española de Sevilla. Hija. Esposa. Madre y desde hace tres años, ascendida a Abuela.",603,589,5,63235,69858,2016-02-21 15:54:19,,es
58,"RT @SolcciDL: Día de lucha. Hoy paramos. Hoy salimos a la calle. A seguir siendo históricas, siempre. #8M",105,1104080087668932608,2019-03-08 18:03:00,Twitter for Android,0,2,es,,186324282,Celeste 🌸,🌻Sentirse libre para poder sentir,786,619,1,6951,27896,2010-09-03 04:06:42,"Santa Teresita, Argentina ",es
59,RT @lopezjosedaniel: Con Sentencia SU-075 de 2018 la Corte Constitucional reconoce que las mujeres enfrentan desigualdades en el acceso al…,139,1104080087476027392,2019-03-08 18:03:00,Twitter Web App,0,3,es,,246030617,Christian Hernández,"Arquitecto, líder social, consejero CPL de Engativá y delegado CTPD, Ex-Consejero Distrital de Cultura de Jóvenes, Fundador ARCI Ex-Funcionario del Concejo Bog.",354,480,9,779,4714,2011-02-02 00:03:19,Bogotá - Engativá,es
60,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104080087325048832,2019-03-08 18:03:00,Twitter for iPhone,0,1223,es,,105974771,La Flaca⚓️❤️,"Salsera de corazón, diseñadora, bailarina, disneyfan y un chingo de cosas más 💃🏻🤩- https://t.co/VyuAgNnQQg",337,430,10,13087,74279,2010-01-18 03:16:59,"Highgarden, Westeros",es
61,"RT @inesands: Hoy #8M lo festejaré trabajando y estudiando porque yo puedo por mis propios méritos, no tengo necesidad de andar pintando pa…",140,1104080087316615168,2019-03-08 18:03:00,Twitter for Android,0,40,es,,392760686,Lantiko,Para noticias y entretenerme. No peleas bobas... gente madura... no pendejadas... humor de todo tipo siempre bienvenido. No me enojo fácil. Sociable. Católico.,74,462,0,1817,1761,2011-10-17 14:47:07,Buenos Aires,es
62,Andrea Rodríguez [2a derecha] denuncia un machismo estructural: trabaja en un parque de juegos infantiles y sus dos… https://t.co/Ms1xHQHel2,140,1104080087173992448,2019-03-08 18:03:00,Twitter for Android,0,0,es,,372870252,Alejandro Fernández G.,Me interesa casi todo. En @elpais_espana.,312,460,7,1392,3643,2011-09-13 15:32:44,Madrid,es
63,"RT @TaniaGonzalezPs: Y seguimos! Frente a los juzgados, el #8M estamos en todas partes!
#8MAquíYAhora #HuelgaFeminista2019 #8M2019 #DiaDeLa…",140,1104080087023042562,2019-03-08 18:03:00,Twitter Web Client,0,5,es,,1150769437,UNIDAS_PODEMOS_EnComúPodem_EnMarea #RT,"Retuiteando UNIDASPODEMOS_ENCOMÚPODEM_ENMAREA @EnComu_Podem @En_Marea @PodemosCongreso @UnidosPodemoSND @ahorapodemos @iunida @Equo 
#HayAlternativa",5292,5795,111,34485,87358,2013-02-05 12:01:11,,es
64,"RT @Fer_Pesquera: Feminismo es igualdad y aún queda camino, mucho camino. Es justo y es necesario y yo quiero un mundo más justo, lo necesi…",140,1104080086385549312,2019-03-08 18:03:00,Twitter Web App,0,3,es,,3380632271,"El qué, lo cuálo",,281,3672,0,17175,1332,2015-07-17 17:49:17,,es
65,"RT @lumma91: "" Es por ellas que hoy cantamos hacia el cielo "" ✊💜 #8M https://t.co/UVPU99xlXB",92,1104080085848592385,2019-03-08 18:02:59,Twitter for Android,0,499,es,,787289700511997952,Andrea,"Crecer es rendirse
♀",201,424,0,1131,963,2016-10-15 13:51:06,Talarrubias,es
66,"RT @SiguemeVox: Todas las grandes marcas, todos los grandes medios de comunicación, todas las instituciones del mundo volcados en el #8M ,…",139,1104080085722820608,2019-03-08 18:02:59,Twitter for Android,0,1,es,,1692351872,J.A Mediano de ESPAÑA,"Nacido en la comunidad autónoma de Cataluña y Españolazo. Ahora vivo en Tierras Del Cid. La casa que veis la hice yo. #NoAlComunisno. 
España unida, España Una.",3112,3595,3,10631,16475,2013-08-22 23:32:59,"Burgos, España, Robredo Temiño",es
67,"RT @ATEANSES: El día de hoy se realizaron actividades e intervenciones en distintos edificios de ANSES.

#8m 💪💚
#ElSindicalismoEsConNosotra…",140,1104080085664059392,2019-03-08 18:02:59,Twitter for Android,0,4,es,,2595739767,Abu Bakr Alvarez,"MUSULMÁN, ANTI SIONISTA, POR LA LIBERACIÓN DE PALESTINA Y UNA PATRIA GRANDE LATINOAMERICANA. NUNCA TUVE DINERO NI MIEDO.
PROYECTO NAC & POPULAR.",4136,867,186,215285,408034,2014-06-09 19:08:05,Cerca,es
68,"RT @cesarmontanog: #8M⁠ ⁠Mi saludo a la MUJER, especialmente en este día, por la reafirmación del reconocimiento y el respeto a su dignidad…",140,1104080085416579073,2019-03-08 18:02:59,Twitter for Android,0,6,es,,167558493,Andrea Daza,Soy una Joven Comunicadora Organizacional y Relacionista Publica; identificada con la responsabilidad social.,2487,2969,131,305177,503796,2010-07-16 22:20:40,Ecuador ,es
69,RT @FonziDolores: Mejor video en lo que va del día. #8M Lloré. 💪🏽💪🏽💪🏽💜 https://t.co/Uzudpmhp6y,94,1104080084774895618,2019-03-08 18:02:59,Twitter for iPhone,0,9546,es,,1099332010324185088,f,⚡️⚡️⚡️,7,58,0,61,19,2019-02-23 15:35:50,,en
70,"RT @ElMercurioVer: UNA MAESTRA QUE BAILA POR LA ALEGRÍA EN EL CARNAVAL https://t.co/rPrgLsoSmN EXCLUSIVA DE @AbrahamNassar91  
#8M",130,1104080084619722753,2019-03-08 18:02:59,Twitter for Android,0,5,es,,4647548772,lisrive,"Un gato divergente, abogada, lectora empedernida, fan de anime, manga y ciencia ficción. Cinefila, corredora, el café es mi vicio. ☕🐈🐈 We are born to be free.",131,258,3,2537,20510,2015-12-25 06:21:33,Veracruz de Ignacio de la Llav,es
71,"RT @InesArrimadas: Desde Cs apostamos por un #FeminismoLiberal moderno, inclusivo y transversal, basado en cambiar políticas y no palabras.…",140,1104080084187660288,2019-03-08 18:02:59,Twitter for iPhone,0,317,es,,915878896641495040,Loli Escudero,,573,103,6,86296,144774,2017-10-05 09:58:39,"Puerto del Rosario, España",es
72,"RT @publico_es: ¿Qué significa 'sororidad'? ¿Y 'mansplaining'?

Abrimos HILO con @candelabarro para explicar estos y otros conceptos de nue…",140,1104080083797663744,2019-03-08 18:02:59,Twitter for Android,0,663,es,,58963535,Isabel García,Soñadora hecha de libros y tazas de café.,353,625,2,91,446,2009-07-21 23:41:51,Jalisco,es
73,"RT @florencialcaraz: Amigues: para este #8M lanzamos #LaOlla formato podcast. Pueden escuchar todas las entrevistas para saber demandas, de…",140,1104080083776618497,2019-03-08 18:02:59,Twitter for iPhone,0,42,es,,157338065,MarianaTbs,"Como dijo la Jefa: Nacional, Popular, Democrática y Feminista💚",1921,644,22,231304,121923,2010-06-19 14:25:03,"Estocolmo, Suecia",es
74,"RT @U_Landivar: A todas las mujeres que trabajan por una mejor sociedad, cambiando cada día su entorno, las incentivamos a continuar con el…",140,1104080083499827200,2019-03-08 18:02:59,Twitter for Android,0,11,es,,149179638,Quique de León,"Admirador de las olas y el mar. Científico de infraestructura. Director de Ingeniería Civil, URL.",431,1109,2,1311,2586,2010-05-28 16:29:45,Guatemala,es
75,"~Hoy también es un día para reivindicar la figura de nuestras ᵐᵃᵈʳᵉˢ. 

Desde el anonimato, hicieron su pequeña—gra… https://t.co/q7heXpLQDD",140,1104080083197800448,2019-03-08 18:02:59,Twitter Web App,1,1,es,,232912796,ℳ,"⋆ᄂเ८ɛη८เαԺα ɛռ Ƥsเ८σℓσɠíα —@USalvador

⋆Ƥгσ∨เԺα ✞ 

⋆Ꮥเɛη੮σ ʍᴜ८৸σ sɛη੮เг ੮αη੮ơ.

⋆Ꮛs८гเɓơ ƿαгα ԺɛsɛηгɛԺαгʍɛ.",1171,40,33,9283,2371,2011-01-01 18:34:59,Argentina,es
76,"RT @SoliObrera: #8MDeClaseYCombativo
#HuelgaFeminista2019 
#8M2019 #8M 
Vamos preparando para la #ManifestaciónFeminista 
Viva la Huelga Ge…",140,1104080082581315584,2019-03-08 18:02:59,Twitter for Android,0,6,es,,2812624363,FRAN RODRIGUEZ,"Twitter oficial del Cantautor Madrileño Fran Rodriguez
Salud y Rocanrol !",416,1244,8,7958,8092,2014-09-16 06:52:46,ESPAÑA-MADRID,es
77,RT @NikyCantard: Una ciudad en la que ninguna mujer y ninguna niña se queden atrás 🙌 Trabajemos por los derechos que les debemos #8M #DiaIn…,140,1104080082384109568,2019-03-08 18:02:59,TweetDeck,0,57,es,,3377797972,Juan de Santa Fe,,154,128,3,49,2366,2015-07-15 19:34:16,,es
78,RT @FonziDolores: Mejor video en lo que va del día. #8M Lloré. 💪🏽💪🏽💪🏽💜 https://t.co/Uzudpmhp6y,94,1104080081700507648,2019-03-08 18:02:58,Twitter for Android,0,9546,es,,202156000,JuAn," “El libro del estratega dice: No provoques la lucha, acéptala; es mejor retroceder un metro que avanzar un centímetro”. Lao Tse.     ah! hincha de Peñarol.",335,235,1,3667,10525,2010-10-13 12:34:56,Uruguay,es
79,RT @Maria_EIR16: Las enfermeras somos mujeres. Estamos por las mujeres. Por nosotras. Por vosotras. Al lado siempre nos tendréis #Enfermeri…,140,1104080081666871296,2019-03-08 18:02:58,Twitter for iPhone,0,1,es,,9427562,porHaiti🇭🇹,"PsicoEnfermero o Enfermero Especialista de Salud Mental. Seriéfilo. Amante de vivir y dejar vivir, asi que no me toques las narices",708,651,38,11605,35641,2007-10-13 20:48:18,Granada,es
80,"RT @HuracanFeminist: Este #8M te invitamos a marchar con  nosotras, avísanos por privado así te esperamos 💚✊🏽 https://t.co/BvfQWQxR7v",133,1104080081448849408,2019-03-08 18:02:58,Twitter for Android,0,31,es,,594812506,💫💚 𝐴𝑛𝑡𝑜𝑛𝑒𝑙𝑙𝑎 𝐿𝑖𝑎,"20▪Quemera, femininja y Tana Ferro en potencia (no me rompan las pelotas).
Me como altos boludeos y altos boludos también.
Si me muero es por luchar▪Periodismo.",2481,743,11,45115,90252,2012-05-30 18:41:52,Patria Grande. ,es
81,"RT @AriOrsingher: No estamos todas.
#8M https://t.co/siEdRHTTJu",63,1104080080677072897,2019-03-08 18:02:58,Twitter for Android,0,3489,es,,1054434968338923520,𝓒𝓮𝓵𝓲,,49,47,0,651,180,2018-10-22 18:11:01,,es
82,"#Alicante8M
#HuelgaFeminista2019
#8M
#WomensDay2019
Defendiendo nuestros derechos ganados con mucho trabajo!!
Derec… https://t.co/5ZcFgcdO4D",140,1104080080660250624,2019-03-08 18:02:58,Twitter for Android,0,0,es,,4774049117,Podemos Alicante,"Twitter oficial de Podemos Alicante/ Twitter oficial de Podem Alacant 
#Podem #Podemos",2400,1215,28,7381,14518,2016-01-11 12:18:05,Alicante,es
83,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104080080328933376,2019-03-08 18:02:58,Twitter for Android,0,1223,es,,1470195553,Yula Del Rio,"Mix de k-pop y merengue 🔮  
























              ψ /St⭐rlight/",1282,878,3,8946,6654,2013-05-30 16:49:21,Isla Paradis,es
84,RT @Nacional: Día Internacional de la Mujer #8M https://t.co/eqKjjdWdYM,71,1104080080278560770,2019-03-08 18:02:58,Twitter for iPhone,0,592,es,,264265554,Agustín Napoleone,"MBA, Software Engineer, Professor, Entrepreneur, Co-founder and CCO at @DVelopsoftware",808,671,27,6621,2296,2011-03-11 16:26:32,Montevideo,en
85,"Si te hace mal, si te aman a ratos, si tienes que preguntarte ""que hacer"" para ser aceptada, NO VALE LA PENA.
Eres… https://t.co/e6uH1gY786",139,1104080079527780352,2019-03-08 18:02:58,Twitter for iPhone,0,0,es,,1383812112,#LaMaraDice,#PatrocinadorOficialDelRelajo,71503,1317,71,5630,22884,2013-04-27 07:39:38,,es
86,RT @maxpavez: Con especial cariño...a las que están por nacer. #8M,66,1104080079305523202,2019-03-08 18:02:58,Twitter for iPhone,0,4,es,,20015251,Pedro Andrés Guerra,Esposo,580,628,14,92,13896,2009-02-03 23:59:00,Santiago-Curicó,es
87,"RT @publico_es: ¿Conoces el significado del término 'manspreading'?

Aquí te explica nuestra compañera @candelabarro otro concepto de nuest…",140,1104080079229988865,2019-03-08 18:02:58,Twitter for Android,0,196,es,,887352497744031745,Fer  Sweetie🌙,Todo es mejor con chocolate🍫 y perritos🐶,44,188,0,11185,3975,2017-07-18 16:44:56,México,es
88,#8m #agoraiteso ¿cómo avanzamos a niveles de conversación y diálogo? ¿cómo actuar en el momento? EN el modo de resp… https://t.co/vhfvVJaKOt,140,1104080078223405058,2019-03-08 18:02:58,Twitter Web Client,0,0,es,,772338884,gabriela ortizmichel,,237,491,5,709,2895,2012-08-21 21:55:36,,es
89,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104080077703340038,2019-03-08 18:02:57,Twitter for Android,0,1223,es,,480568974,Victoria,"Una mística bárbara




👻: victoriaesnal12",1287,520,4,64971,35046,2012-02-01 17:02:35,,es
