tweets|polarity|tweet_long|id|created_date|source|likes|RTs|language|place|user_id|user_name|user_description|followers|followings|user_lists_member|user_total_favourites_count|user_statuses_count|user_created_account|user_location|user_lang
ojala algun dia entendamos que feminismo no es lo contrario al machismo sino lo contrario a la ignorancia|1|125,0|1,1040893613715333e+18|2019-03-08 18:39:51|Twitter for iPhone|0,0|2,0|es||2480363798,0|ᴊᴀᴋᴇ ᴍᴏʀᴇ.|` ( ᴇx - ᴅᴜʀᴍsᴛʀᴀɴɢ.) ’ — XXVII — ∴∵ Jugaré en las venas del viento, será solar, finito y tan sencillo ∵∴ ☤ᴍᴇᴅɪᴍᴀɢᴏ☤ #freerol|943,0|332,0|1,0|286,0|971,0|2014-05-06 20:46:27|More Manor.|es
feliz dia mujeres horribles|1|69,0|1,1040893613421814e+18|2019-03-08 18:39:51|Twitter for Android|0,0|3,0|es||7,947489615507005e+17|Susi.||166,0|71,0|0,0|2292,0|4798,0|2016-11-05 03:51:32|Cali, Colombia|es
feliz dia va a ser cuando dejen de minimizar lo que nos pasa y podamos vivir tranquilas|1|91,0|1,1040893612835348e+18|2019-03-08 18:39:51|Twitter for iPhone|0,0|0,0|es||2309758884,0|snowy|"| 18 | ✊🏽💚 |"|510,0|189,0|1,0|6731,0|7392,0|2014-01-25 09:59:28||es
hoy volvemos la mirada a grandes mujeres trotamundos cuyas historias inspiran emocionantes viajes|1|130,0|1,1040893564012872e+18|2019-03-08 18:39:50|Facebook|0,0|0,0|es||92555552,0|Sociedad Geográfica|Entra en el mundo de la Geografía. Exploración, aventura, grandes viajes, investigación, cartografía, publicaciones. Entra en la SGE.|4565,0|1212,0|185,0|592,0|3237,0|2009-11-25 16:19:00|Madrid|es
por ahora|0|41,0|1,1040893562587587e+18|2019-03-08 18:39:50|Twitter for Android|0,0|0,0|es|Place(_api=<tweepy.api.API object at 0x0000020710F7C7B8>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000020710F7C7B8>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})|78157396,0|Liliana Zaidiza|Periodista digital - Amante del cine, los libros, el vino y el mar. Cambia la vida por lo que te haga feliz ➡️ Viajera en conexión 🗺🛩|1682,0|2307,0|50,0|12264,0|27728,0|2009-09-28 23:43:27|Colombia|en
presidenta|0|63,0|1,1040887241225994e+18|2019-03-08 18:37:19|Twitter for iPhone|0,0|0,0|es||188742376,0|Carmen Soler|Responsable de logística. Spining. Igualdad. Orgullosa de ser militante del PSOE.|1382,0|2077,0|26,0|15052,0|22031,0|2010-09-09 13:52:49|Málaga|es
asi se ha vivido el inicio de las manifestaciones del en madrid barcelona o valencia ➜|0|||||||||||||||||||
por una lucha por la igualdad 💜|1|109,0|1,1040895098289316e+18|2019-03-08 18:40:26|Twitter Web Client|0,0|1,0|es||9,9935340011341e+17|Blas Cantó Spain - CF Estoy Contigo|Bienvenidos al Club de Fans de Blas Cantó, ESTOY CONTIGO. Apoyamos incondicionalmente al artista, informamos sobre su carrera profesional y soñamos a su lado❤️✨|450,0|210,0|2,0|9970,0|9892,0|2018-05-23 18:16:32|España|es
a pesar de algunos y los ataques recibidos a esta manifestacion asi esta la calle|-1|129,0|1,1040839172614922e+18|2019-03-08 18:18:13|Twitter Web App|0,0|1,0|es||3549311535,0|Fer Li|Puede que tenga algo que ver con @astrochatgame (guiño, guiño) y también busco bichos en el mar.|253,0|821,0|10,0|3995,0|1832,0|2015-09-04 23:00:19|Qué buena pregunta.|en
no nos querian ver trabajar con las palas y carretillas|-1|126,0|1,104089497543852e+18|2019-03-08 18:40:23|ADiarios - CMS Para Diarios|0,0|0,0|es||150364607,0|Diario TiempoSur|La información actualizada minuto a minuto.|6049,0|0,0|89,0|4,0|85021,0|2010-05-31 19:09:26|Rio Gallegos - Santa Cruz|es
en el recoleta – las nuevas temporadas|0|86,0|1,1040894962436547e+18|2019-03-08 18:40:23|Twitter for iPhone|0,0|0,0|es||154905441,0|Gabriela Radice 💚||13652,0|2006,0|87,0|6743,0|11010,0|2010-06-12 14:59:36||es
companeras de esta manana de|0|105,0|1,1040894916131062e+18|2019-03-08 18:40:22|Twitter Web Client|0,0|13,0|es||1223747862,0|CGT Dexeus|Pio, pio, pio !!! Sección Sindical de la CGT en I.U.Quirón Dexeus desde Barcelona y para el mundo mundial...|868,0|841,0|20,0|823,0|1866,0|2013-02-27 06:18:27|Barcelona|es
mas mujeres en las canchas en las gradas y en las calles es tu lucha y la de todxs ✊🏼💙💜✊🏼|1|||||||||||||||||||
todos los dias las luchas|0|53,0|1,104089486433112e+18|2019-03-08 18:40:21|Twitter for Android|0,0|0,0|es||8,83376339939668e+17|Agencia Ocote|Contamos la realidad desde miradas diversas. [Estamos en construcción, info@agenciaocote.com]|1247,0|109,0|12,0|544,0|688,0|2017-07-07 17:25:06|Guatemala y Mesoamérica.|es
feliz lucha companeras 💚|1|28,0|1,1040894821549179e+18|2019-03-08 18:40:20|Twitter for iPhone|0,0|0,0|es||2979217007,0|MJ💫|💚Mentalmente inquieta|107,0|131,0|0,0|427,0|2607,0|2015-01-15 01:48:25||es
preparando el kit 💚💜 gracias como siempre|1|103,0|1,1040894816852009e+18|2019-03-08 18:40:20|Twitter for iPhone|0,0|1,0|es||3209001100,0|Economía Feminista|Economía con perspectiva de género, para todas y todos.|89635,0|1979,0|369,0|27445,0|22635,0|2015-04-26 19:15:12||es
investigadoras en lucha|0|69,0|1,1040894812657172e+18|2019-03-08 18:40:19|Twitter for Android|0,0|2,0|es||1,0832738035291013e+18|MARI CRUZ ROCHINA||3,0|13,0|0,0|23,0|9,0|2019-01-10 08:06:15||en
me encanta ver a todas las chicas llenando las redes y las calles con consignas feministas💜|1|98,0|1,1040894743493673e+18|2019-03-08 18:40:18|Twitter for iPhone|0,0|0,0|es||9,402958571691418e+17|Valeria 🌹|self-love looks good on you|82,0|255,0|0,0|557,0|431,0|2017-12-11 19:02:57|Orotina, Costa Rica|es
ferrol non damos arrancado da praza de espana moita xente|0|91,0|1,1040843291002061e+18|2019-03-08 18:19:51|Twitter for Android|0,0|0,0|es||254580218,0|Baralloco 🇯🇲|Ferrolano,zurdo,miope y racinguista.|426,0|452,0|9,0|2637,0|14385,0|2011-02-19 15:30:40|Ferrol|es
asi esta todavia la plaza fuensanta en la manifestacion de murcia de la|0|134,0|1,104089640687018e+18|2019-03-08 18:40:57|Twitter for Android|0,0|0,0|es||3181397421,0|Es Ahora Murcia|Twitter del Grupo Municipal Ahora Murcia en el Ayuntamiento de Murcia @aytomurcia https://t.co/IAgs0PRbmy|2850,0|426,0|62,0|6252,0|17789,0|2015-04-19 01:08:07|Murcia, Región de Murcia|es
a futuro ♀|0|39,0|1,104089636350165e+18|2019-03-08 18:40:56|Twitter for Android|0,0|0,0|es||101143530,0|Gilberto Valadez|Journalist. (Ciudad Sahagun, 1976) Fanático del cine, el rock y el beisbol. Mi pasión es el periodismo.|915,0|883,0|27,0|6545,0|60460,0|2010-01-02 05:13:32|MEXICO|es
multitudinaria manifestacion a favor de la igualdad|0|123,0|1,1040896352763781e+18|2019-03-08 18:40:56|Twitter for Android|0,0|0,0|es||427651614,0|Ana Belén Castejón|Twitter oficial de la alcaldesa de Cartagena y secretaria general de PSOE CT. Te invito a participar por un municipio mejor. Lo gestiono con ayuda de mi equipo.|5102,0|2673,0|78,0|2997,0|8510,0|2011-12-03 20:07:39|Pozo Estrecho (Cartagena)|es
trenes llenos ambientazo para la manifestacion|1|111,0|1,1040896343327007e+18|2019-03-08 18:40:56|Twitter for Android|0,0|19,0|es||110191628,0|Marta Uriarte Blázquez|Mujer , enfermera y luchadora marta.uriarteblazquez@gmail.com|1968,0|2883,0|37,0|8657,0|65679,0|2010-01-31 17:39:47|Getxo, España|es
otro facha mas al que se le ve el plumero 😱 v🤮xputrefaccion|-1|||||||||||||||||||
sera un rojo rojo con|0|82,0|1,1040896309562286e+18|2019-03-08 18:40:55|Twitter for iPhone|0,0|47,0|es||4567722376,0|Mateo Yandi||172,0|340,0|0,0|993,0|266,0|2015-12-22 12:29:08||es
valientes grandes trabajadoras e imprescindibles 💜|1|107,0|1,1040896271101338e+18|2019-03-08 18:40:54|Twitter for iPhone|0,0|0,0|es||403992118,0|ASECOM|ASECOM es la asociación de empresarios y comerciantes de la Vega del Segura, que representa a casi un millar de profesionales de la zona.|838,0|394,0|29,0|297,0|3099,0|2011-11-03 08:58:20|Molina de Segura, España|es
ante la crisis de la iglesia catolica el papa y los antiderechos en pleno|0|118,0|1,1040896231632978e+18|2019-03-08 18:40:53|Twitter for Android|0,0|1,0|es||7,606267231634719e+17|Onésimo Hernández|…vivir significa tomar partido. La indiferencia y la abulia son parasitismos, son cobardía, no vida. (...) La indiferencia es el peso muerto de la historia|117,0|369,0|0,0|926,0|1227,0|2016-08-03 00:01:57|México|es
sigue el conversatorio|0|91,0|1,1040896189353656e+18|2019-03-08 18:40:52|Twitter Web Client|0,0|1,0|es||59952276,0|Enrique Jan Cancino|"Norteño o sureño, no importa, al final mexicano | Abogado | Ciberactivista | Juventudes | Tuitero de asuntos públicos | Tema de Interés Agenda2030"|524,0|487,0|5,0|5916,0|17266,0|2009-07-25 02:12:35|Ciudad de México & Chiapas|es
no existen programas de atencion en la salud sexual y reproductiva para mujeres con discapacidad|0|134,0|1,1040896117547049e+18|2019-03-08 18:40:51|Twitter Web Client|0,0|0,0|es||3246916236,0|ASÍ LAS COSAS|Programa de opinión, orientación, debate y entrevistas. Teleradio América canales 12 y 45, sábado 10:00-11:00 p. m. Producción y conducción de @TatianaRosario|887,0|351,0|10,0|331,0|8354,0|2015-06-16 16:30:57||es
que la busqueda de la igualdad no se detenga|-1|94,0|1,1040896070361743e+18|2019-03-08 18:40:49|Twitter for iPhone|0,0|16,0|es||1,0900411454245151e+18|Fêlix Sotel0|Los ingredientes para una buena fiesta, son los mismos en cualquier parte del 🌍🍻(NUEVO🤷🏿‍♂️)|47,0|125,0|0,0|1018,0|1053,0|2019-01-29 00:17:15|Fray bentos|en
mujeres con las mujeres 💜|0|79,0|1,1040896066586829e+18|2019-03-08 18:40:49|Twitter for iPhone|0,0|0,0|es||1104633510,0|María Lzn 🎗|Querida imaginación, lo que amo sobre todo en ti es que no perdonas-ABreton|11331,0|4809,0|99,0|48344,0|96616,0|2013-01-19 20:57:17|El mundo|es
sabes de lo que se esta hablando en este|0|130,0|1,1040896049180467e+18|2019-03-08 18:40:49|Twitter Web Client|0,0|1,0|es||104605754,0|Zujay|Comunicadora de profesión y de la vida, curiosa por otras culturas y pensares. Siempre con ganas de seguir viajando.|157,0|391,0|6,0|2774,0|6395,0|2010-01-13 21:06:11||es
«el feminismo es una protesta valerosa de todo un sexo contra la positiva disminucion de su personalidad»|1|135,0|1,1040896043098726e+18|2019-03-08 18:40:49|Twitter for iPhone|0,0|0,0|es||310937070,0|Ramón Martínez|Escribo, organizo, enseño. Erradicando la #Homofobia con #Cultura, #Feminismo y #Socialdemocracia. ¿Te vienes a cambiar el mundo?|12017,0|1831,0|111,0|17871,0|22266,0|2011-06-04 16:18:50|Madrid|es
erase una vez unas mujeres luchadoras ahora es nuestro turno 💪🏼📢|1|131,0|1,104089770089685e+18|2019-03-08 18:41:28|Twitter for iPhone|0,0|0,0|es||2426604713,0|LaMennaisSantaMaria|Santa Maria Ikastetxea - Menesianos Portugalete|729,0|18,0|7,0|1026,0|5015,0|2014-03-21 10:02:17|Portugalete|es
las abraza las aplaude y las admira|1|107,0|1,1040897699597435e+18|2019-03-08 18:41:28|Twitter Web Client|0,0|0,0|es||9,330539815129457e+17|El Kiosco - La Película|Ópera prima de Pablo G. Pérez. Pablo Echarri, Roly Serrano, Georgina Barbarossa, Sandra Criolani y gran elenco. Producida por Paimún Cine y Adart. Estreno 28/3|921,0|1563,0|3,0|2027,0|543,0|2017-11-21 19:26:19|Buenos Aires, Argentina|es
va a ser feliz dia cuando dejen de asesinarnos|-1|53,0|1,1040897656143749e+18|2019-03-08 18:41:27|Twitter for Android|0,0|0,0|es||74866400,0|ʟᴇɪʟᴀ|22 ᴀɴ̃ᴏs // ʜɪɴᴄʜᴀ ғᴀɴᴀ́ᴛɪᴄᴀ ᴅᴇʟ Rᴏᴊᴏ // ᴀsᴘɪʀᴀɴᴛᴇ ᴀ ᴛʀᴀᴅᴜᴄᴛᴏʀᴀ.|534,0|488,0|0,0|2741,0|17875,0|2009-09-16 23:09:55|Buenos Aires, Argentina|es
aqui nuestra favorita ⁦ rozalenmusic⁩ en la plaza mandela|1|||||||||||||||||||
las kellys en lucha grandes 💜💪|1|85,0|1,1040897547973345e+18|2019-03-08 18:41:25|Twitter for Android|0,0|3,0|es||538065754,0|Encabronada|Esos vecinos que nadie quiere tener: payaso, la tacones, pezuñas, vieja cotilla y portazos. Un buen vecino es un vecino muerto. Encabronada con la vida.|2741,0|3810,0|55,0|270097,0|203212,0|2012-03-27 11:02:39||es
os acordais u olvidais pronto nosotras nos acordamos y no olvidamos|1|117,0|1,1040897531153408e+18|2019-03-08 18:41:24|Twitter for Android|0,0|0,0|es||7,837371819449057e+17|lakaseta|Qui sembra, cull. Quien siembra, recoge.|32,0|74,0|0,0|781,0|873,0|2016-10-05 18:34:40||ca
somos las nietas de las brujas que no pudisteis quemar 🔥🔮|-1|131,0|1,1040897501500416e+18|2019-03-08 18:41:24|Twitter for iPhone|0,0|0,0|es||549495970,0|Helena Fuentes|Enfermera de quirofano 💉🏥|160,0|249,0|4,0|1392,0|2305,0|2012-04-09 19:46:22|Barcelona, Cataluña|es
cambiar las cosas desde el inicio desde la educacion ♥💃|0|87,0|1,1040897468700713e+18|2019-03-08 18:41:23|Twitter for Android|0,0|0,0|es||4507172003,0|GiO 🌳|♥ :) Aquí y allá! Cat lover 🐈 ¡Chin-chin vino! 🥂     Humano en construcción, cocinando para alguien. ⚖️|388,0|1156,0|3,0|4398,0|14239,0|2015-12-16 22:00:17|Atrayendo lo bueno🎈|es
no es no lo demas es violacion|-1|70,0|1,1040897462115533e+18|2019-03-08 18:41:23|Twitter for iPhone|0,0|0,0|es||8,581434183793705e+17|Zahaira Cruz||24,0|100,0|0,0|298,0|260,0|2017-04-29 02:18:29|Puerto Rico|en
y que seria de nuestra vida sin ellas •porque ellas son las que dan la vida•|1|138,0|1,1040897415935877e+18|2019-03-08 18:41:22|Instagram|0,0|0,0|es||804335148,0|Juan Ramos|#Enfermero y #TER Fotografía, amante y apasionado de la montaña y el deporte, alma viajera. Arjonero, Andalúz. Instagram:@jurraga|609,0|619,0|30,0|2526,0|4172,0|2012-09-05 10:42:34|Palma de Mallorca|es
mi mensaje para este viernes|0|56,0|1,1040897377683866e+18|2019-03-08 18:41:21|Twitter for iPhone|0,0|0,0|es||119632304,0|Cruz Corrales. Carlos M.|Mercadólogo en su génesis. 💡   Me atrae la política, soy Liberal. 🧡🏛|581,0|2008,0|1,0|815,0|256,0|2010-03-04 05:41:44|San José, Costa Rica|es
por mis amigas primas tias y todas las que estan leyendo esto valen mucho|1|115,0|1,1040897374622474e+18|2019-03-08 18:41:21|Twitter for Android|0,0|0,0|es|Place(_api=<tweepy.api.API object at 0x0000020710F7C7B8>, id='0113747966068613', url='https://api.twitter.com/1.1/geo/id/0113747966068613.json', place_type='city', name='Maipú', full_name='Maipú, Chile', country_code='CL', country='Chile', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000020710F7C7B8>, type='Polygon', coordinates=[[[-70.9302147, -33.5717325], [-70.71874, -33.5717325], [-70.71874, -33.4584828], [-70.9302147, -33.4584828]]]), attributes={})|3403332988,0|Tía Miss Nicole 🎓|Penguin Lover🐧/ Teacher of English /Quiero ser famosa/Signo:Leo/Adicta al limón con sal 🍋/Detectora de hombres patrañeros /Fan de @luisfonsi desde 1999 💓|3016,0|4792,0|14,0|7066,0|7487,0|2015-08-04 21:04:54|Maipú, Chile|es
conmemoramos la lucha de todas las mujeres en su diversidad el ⁠es de todas ✊|1|119,0|1,1040841748084982e+18|2019-03-08 18:19:14|Twitter Web Client|0,0|2,0|es||19694970,0|Divian Brenes|Sobreviviente de la segunda ronda electoral del 1 de Abril del 2018. No se trata de tolerancia, se trata de empatía.|7300,0|5353,0|154,0|22611,0|198121,0|2009-01-29 04:00:28|San José, Costa Rica|en
un recordatorio para las empresas este|0|78,0|1,1040802138756137e+18|2019-03-08 18:03:30|Twitter Web Client|0,0|132,0|es||430991809,0|Danny O'Collateral (aka Gonza) 🏳️‍🌈💜💚|🏳️‍🌈💜💚 Autor de @GonchiComic. Dulcedelechómano. Si subís fotos de gatites te voy a seguir *sorry, not sorry*|1030,0|812,0|9,0|39887,0|11318,0|2011-12-07 20:02:17|Uruguay|es
gracias|1|36,0|1,1040793031075799e+18|2019-03-08 17:59:53|Twitter for iPhone|0,0|0,0|es||376672883,0|Gabriela Ormazabal|@esiceducation @LaRiojaAltaSA @SaveChildrenES @cdsomontes|284,0|212,0|1,0|2258,0|3954,0|2011-09-20 09:18:53||es
directo asi esta la cabecera de la manifestacion de madrid hemos colapsado madrid|-1|138,0|1,1040898918124626e+18|2019-03-08 18:41:57|SnappyTV.com|0,0|0,0|es||7996082,0|EL PAÍS|Las noticias más relevantes y la última hora, por los periodistas de EL PAÍS. Para informarse y conversar. Únete al sistema de alertas mediante mensaje directo|6840123,0|760,0|56261,0|1651,0|466920,0|2007-08-06 16:20:09|Madrid|es
resene obsidiana disco de rebeca lane donde el rap y el feminismo se unen para crear conciencia|0|136,0|1,1040898912630047e+18|2019-03-08 18:41:57|Twitter Web Client|0,0|0,0|es||90719215,0|Homero Ontiveros|Tecladista, compositor del grupo @Inspector_ska. Director de la web @LaZonaSuciaMty Periodista cultural. Columnista @periodicoABC|3861,0|2563,0|66,0|3081,0|31663,0|2009-11-17 21:05:18|Monterrey N.L.|es
el origen de la conmemoracion del|0|62,0|1,1040840478972027e+18|2019-03-08 18:18:44|Twitter for Android|0,0|1,0|es||1857719958,0|Karin Arcuschin 🇦🇷|#UnidadPorteña #UnidadCiudadana|1490,0|1203,0|23,0|27821,0|40957,0|2013-09-12 15:48:17|Buenos Aires, Argentina|es
para el menos flores y mas leyes ➡|-1|115,0|1,1040898853994865e+18|2019-03-08 18:41:56|Twitter for iPhone|0,0|1,0|es||9,652352584498545e+17|Rigoberto Reyes|soy Tauro amigo de mis amigos e ignoro a mis enemigos.|4,0|42,0|0,0|82,0|394,0|2018-02-18 14:43:13|Miami, FL|en
no es no y si quieres flexibilidad apuntate a yoga|-1|110,0|1,1040898840364237e+18|2019-03-08 18:41:56|Twitter for Android|0,0|1,0|es||561961003,0|beatriz||40,0|206,0|0,0|313,0|1589,0|2012-04-24 11:55:19||es
solo de ver las redes copadas de mensajes feministas me empiezo a emocionar cada vez somos mas|1|100,0|1,1040898828158771e+18|2019-03-08 18:41:55|Twitter for iPhone|0,0|0,0|es||44241334,0|Depresión Tropical|Dibujo todos los dias|3368,0|1306,0|30,0|5288,0|27914,0|2009-06-02 23:47:57|Asuncion, Paraguay|en
las mujeres tenemos derecho a la igualdad en todos los ambitos|-1|66,0|1,1040898799636726e+18|2019-03-08 18:41:55|Twitter Web Client|0,0|0,0|es||3246916236,0|ASÍ LAS COSAS|Programa de opinión, orientación, debate y entrevistas. Teleradio América canales 12 y 45, sábado 10:00-11:00 p. m. Producción y conducción de @TatianaRosario|887,0|351,0|10,0|331,0|8361,0|2015-06-16 16:30:57||es
granada increible la cantidad de gente pero jovenes much s|1|||||||||||||||||||
en directo la manifestacion por el dia de la mujer en madrid|0|113,0|1,1040898742091694e+18|2019-03-08 18:41:53|Twitter for Android|0,0|11,0|es||3448911,0|jaime estévez|periodista-emprendedor-profesor. Fundador @agoranews @agoramusic @agoracolombia. Sólo contrato a emprendedores.|13475,0|7250,0|1325,0|14301,0|67491,0|2007-04-04 18:41:59|madrid|en
solidario con las causas de la mujeres|1|99,0|1,1040797122366259e+18|2019-03-08 18:01:30|Twitter for Android|0,0|5,0|es||480096000,0|Hector Lopez Meza|ESTUDIANTE DE DERECHO, COMPROMETIDO CON MI COMUNIDAD|240,0|531,0|1,0|486,0|1218,0|2012-02-01 03:41:28|guadalajara|es
quiero homenajear a las mujeres que luchan por despatriarcalizar la sociedad muchas de ellas perseguidas y agredidas |1|||||||||||||||||||
nunca vi esto en ciudad real 💜💪✌|-1|75,0|1,1040898683580375e+18|2019-03-08 18:41:52|Twitter for Android|0,0|3,0|es||411315267,0|Antonio Nuño Díaz|Me llamo Antonio Nuño, soy periodista y ciudadano del mundo, con origen en Llerena...|2068,0|437,0|66,0|23225,0|111428,0|2011-11-13 07:53:54|Madrid|es
no cabe ni un alma|-1|82,0|1,104089868085461e+18|2019-03-08 18:41:52|Twitter for Android|1,0|0,0|es||7,152584803750298e+17|Esther|Prefiero morir de pie a vivir siempre de rodillas. El fascismo es la más extrema expresión de la subhumanidad. Antifascista aprendiendo a ser humana.|10494,0|3255,0|71,0|27210,0|73859,0|2016-03-30 19:24:45|Ninguna|es
estoy llorando|-1|64,0|1,1040898678631465e+18|2019-03-08 18:41:52|Twitter for Android|0,0|0,0|es||148310350,0|Silvia Márquez|Periodista y realizadora. Ceceo a ratos. Solo sé describir. 'Vivir es tomar partido' y por eso soy feminista♀ Divulgación en @Cordobaciencia|1005,0|707,0|23,0|8406,0|28033,0|2010-05-26 11:17:34|Córdoba, Andalucía|es
nos sacaron tanto que nos sacaron el miedo hoy paramos por nosotras|-1|93,0|1,1040898674688369e+18|2019-03-08 18:41:52|Twitter for Android|0,0|3,0|es||1,0370508551309148e+18|Magui Romero🌻(-21)|"🌻in trench i'm not alone🌻 ||-//               💜✊🏻💚"|104,0|94,0|0,0|6528,0|2815,0|2018-09-04 18:52:46|Córdoba, Argentina|es
dia internacional de la mujer en|0|109,0|1,104089866848088e+18|2019-03-08 18:41:51|Twitter for Android|0,0|1,0|es||1,0069200862617272e+18|la disCAPACIDAD nos une|👊Somos una red de personas que nos ocupa la Inclusión de las personas con alguna disCAPACIDAD♿️👂😎💙🤘en la sociedad.|1719,0|706,0|17,0|10924,0|7139,0|2018-06-13 15:23:51|México y LATAM|es
el ilustrado por sara herranz ❤💪❤|0|101,0|1,1040898650613637e+18|2019-03-08 18:41:51|Twitter for Android|0,0|185,0|es||3157201049,0|Sara.|El destí és qui baralla les cartes però som nosaltres els que juguem|64,0|74,0|0,0|2221,0|686,0|2015-04-11 17:10:06|València|es
paramos por un codigo penal que respete la vida de las mujeres|-1|85,0|1,1040900240547922e+18|2019-03-08 18:42:29|Twitter Web Client|0,0|0,0|es||3246916236,0|ASÍ LAS COSAS|Programa de opinión, orientación, debate y entrevistas. Teleradio América canales 12 y 45, sábado 10:00-11:00 p. m. Producción y conducción de @TatianaRosario|887,0|351,0|10,0|331,0|8365,0|2015-06-16 16:30:57||es
gracias‼ gracias‼ gracias‼ 🌻😌❤😔🙏🏻🌻|1|127,0|1,1040900236396339e+18|2019-03-08 18:42:29|Facebook|0,0|0,0|es||25767291,0|Viviana Varela|MasterCoach con PNL-Bioneruroemocion-Asistente en Virtual Entrepreneur Academy, Inc. Aprendedora,emprendedora de negocios en internet y manifestación consciente|2071,0|933,0|52,0|54,0|2653,0|2009-03-22 02:29:05|Mar del Plata-Argentina|en
bloque uah en la manifestacion de madrid madrid sera la tumba del machismo ✊🏻♀|-1|134,0|1,1040900223603753e+18|2019-03-08 18:42:28|Twitter for Android|0,0|0,0|es||9,251061778176287e+17|AU Medusa|Asociación Univ. Estudiantil de BiologíaS (UAH). Defendemos una educación pública digna. Anticapitalismo, Antifascismo, Feminismo, Ecologismo, Solidaridad.|234,0|237,0|2,0|254,0|1237,0|2017-10-30 21:04:35|Alcalá de Henares, España|es
este ano hay mas hombres que bien juntos|1|79,0|1,1040900222429102e+18|2019-03-08 18:42:28|Twitter for iPhone|0,0|0,0|es||112216562,0|olalla novoa|Innovación y contenidos. En garde, avant-garde. MIBer. Fulbrighter. Con @losdelvolcan|816,0|973,0|73,0|1493,0|4223,0|2010-02-07 17:24:44|Madrid|en
ayer en el super vi esta caja de un juguete para mi estas son cosas sublimes que marcan la diferencia|1|133,0|1,1040900217479782e+18|2019-03-08 18:42:28|Twitter for Android|0,0|0,0|es||226571725,0|Rafunk|Ciudadano del mundo. Músico o eso dicen... la Derecha es desquiciada. y la izquierda? esperando que de una vez por todas sea oposición. fachos, pasen de largo😉|179,0|335,0|1,0|3829,0|6413,0|2010-12-14 14:23:36|en alguna parte del mundo|es
✊🏼unidad de las trabajadoras y al que no le gusta que se joda que se joda ✊🏼|-1|125,0|1,1040900202757816e+18|2019-03-08 18:42:28|Twitter for Android|0,0|3,0|es||1,0244762096426598e+18|Elena Romero||586,0|1573,0|0,0|9254,0|12251,0|2018-08-01 02:05:37||en
la cola de la manifestacion aun no ha salido de guzman|0|112,0|1,1040900181785723e+18|2019-03-08 18:42:27|Twitter for Android|0,0|0,0|es||2659594430,0|León en Común|Queremos que León tenga un ayuntamiento gobernado por personas honestas y comprometidas, que conozcan y vivan la realidad de la ciudad.|1283,0|641,0|33,0|1817,0|9061,0|2014-07-19 14:26:46|León|es
yo en este deseo que en un futuro cercano en el salvador tengamos una mujer de presidente|0|113,0|1,1040900162660475e+18|2019-03-08 18:42:27|Twitter for Android|0,0|0,0|es||1945557296,0|Javier Jule|En construcción|747,0|567,0|0,0|4270,0|2040,0|2013-10-08 01:16:59|San Salvador, El Salvador|es
haciendo historia una vez mas|1|120,0|1,1040900158213734e+18|2019-03-08 18:42:27|Twitter for Android|0,0|0,0|es||4485873555,0|Soy pokémon tipo feminista♥–115♥|『Lvl 18』『PokémonTrainer&DexHolder』『Mystic Messenger•Danganronpa•Inuyasha』 『Platinum Berlitz』🧡『SinnohQυeen × DPPt』 『LocaDeLosGatos•Bisexual Disaster•Vegetarian』|399,0|193,0|10,0|31060,0|18304,0|2015-12-14 23:12:19|Sinnoh, Sandgem & Twinleaf|ca
por las luchas ganadas y todas las que nos quedan por ganar💚💪🏼|1|66,0|1,1040900140346081e+18|2019-03-08 18:42:27|Twitter for iPhone|0,0|0,0|es||551922506,0|Maitena|20. Lic. en relaciones públicas UCES. Sobretodo la importancia de un corazón entero. LVR!|1503,0|733,0|1,0|3231,0|25470,0|2012-04-12 14:58:12||es
despues se preguntan por que marchamos|-1|69,0|1,1040900096851067e+18|2019-03-08 18:42:25|Twitter for Android|0,0|0,0|es||1575608977,0|Alicia en el país de los Chadwick 💚|Ciudadana de segunda clase, sin privilegios y sin honor... y sin títulos bíblicos.|947,0|986,0|3,0|4367,0|16980,0|2013-07-07 16:56:10||es
plaza del reina sofia|0|110,0|1,104090008628183e+18|2019-03-08 18:42:25|Twitter Web Client|0,0|2,0|es||295554779,0|jacusna||671,0|414,0|32,0|35685,0|82710,0|2011-05-09 07:51:37||es
que las marcas de tu piel sean solo batallas ganadas|1|71,0|1,104090006484865e+18|2019-03-08 18:42:25|Twitter for Android|0,0|0,0|es||1,1030256840610816e+18|Marta Gonzalvo|Pronóstico: Limerente. Así. Siempre.|3,0|20,0|0,0|99,0|26,0|2019-03-05 20:13:11|Barcelona, España|es
